time,instrument,period,high,low,open,close
2012-08-02 21:25:00,6A,5,1.0428,1.0423,1.0424,1.0425
2012-08-02 21:30:00,6A,5,1.043,1.0426,1.0426,1.0428
2012-08-02 21:35:00,6A,5,1.0436,1.0428,1.0429,1.0432
2012-08-02 21:40:00,6A,5,1.0433,1.043,1.0431,1.0431
2012-08-02 21:45:00,6A,5,1.0437,1.043,1.0431,1.0436
2012-08-02 21:50:00,6A,5,1.0442,1.0436,1.0436,1.0437
2012-08-02 21:55:00,6A,5,1.0437,1.0434,1.0436,1.0435
2012-08-02 22:00:00,6A,5,1.0436,1.0435,1.0435,1.0435
2012-08-02 22:05:00,6A,5,1.0436,1.0433,1.0436,1.0434
2012-08-02 22:10:00,6A,5,1.0434,1.0431,1.0433,1.0433
2012-08-02 22:15:00,6A,5,1.0433,1.0428,1.0433,1.0428
2012-08-02 22:20:00,6A,5,1.0428,1.0424,1.0428,1.0426
2012-08-02 22:25:00,6A,5,1.0428,1.0425,1.0427,1.0425
2012-08-02 22:30:00,6A,5,1.0426,1.0423,1.0426,1.0425
2012-08-02 22:35:00,6A,5,1.0429,1.0425,1.0425,1.0429
2012-08-02 22:40:00,6A,5,1.0434,1.0428,1.0429,1.0433
2012-08-02 22:45:00,6A,5,1.0434,1.0431,1.0433,1.0432
2012-08-02 22:50:00,6A,5,1.0434,1.043,1.0433,1.0433
2012-08-02 22:55:00,6A,5,1.0434,1.0432,1.0434,1.0433
2012-08-02 23:00:00,6A,5,1.0434,1.043,1.0434,1.0431
2012-08-03 00:05:00,6A,5,1.0437,1.0436,1.0437,1.0436
2012-08-03 00:10:00,6A,5,1.0437,1.0435,1.0436,1.0436
2012-08-03 00:15:00,6A,5,1.0435,1.0435,1.0435,1.0435
2012-08-03 00:20:00,6A,5,1.0435,1.0433,1.0435,1.0433
2012-08-03 00:25:00,6A,5,1.0434,1.0432,1.0433,1.0433
2012-08-03 00:30:00,6A,5,1.0435,1.0431,1.0432,1.0434
2012-08-03 00:35:00,6A,5,1.0436,1.0433,1.0434,1.0433
2012-08-03 00:40:00,6A,5,1.0439,1.0435,1.0435,1.0438
2012-08-03 00:45:00,6A,5,1.0439,1.0434,1.0439,1.0434
2012-08-03 00:50:00,6A,5,1.0436,1.0434,1.0434,1.0436
2012-08-03 00:55:00,6A,5,1.0436,1.0435,1.0435,1.0436
2012-08-03 01:00:00,6A,5,1.0436,1.0435,1.0436,1.0435
2012-08-03 01:05:00,6A,5,1.0438,1.0434,1.0435,1.0436
2012-08-03 01:10:00,6A,5,1.0436,1.0434,1.0434,1.0435
2012-08-03 01:15:00,6A,5,1.0439,1.0435,1.0435,1.0439
2012-08-03 01:20:00,6A,5,1.0441,1.0438,1.0439,1.0439
2012-08-03 01:25:00,6A,5,1.0444,1.0441,1.0441,1.0442
2012-08-03 01:30:00,6A,5,1.0446,1.0443,1.0443,1.0443
2012-08-03 01:35:00,6A,5,1.0443,1.0441,1.0443,1.0443
2012-08-03 01:40:00,6A,5,1.0443,1.044,1.0443,1.0442
2012-08-03 01:45:00,6A,5,1.0445,1.0442,1.0443,1.0442
2012-08-03 01:50:00,6A,5,1.0442,1.0438,1.0442,1.0438
2012-08-03 01:55:00,6A,5,1.044,1.0438,1.0438,1.0439
2012-08-03 02:00:00,6A,5,1.044,1.0438,1.0439,1.0439
2012-08-03 02:05:00,6A,5,1.044,1.0437,1.0438,1.0439
2012-08-03 02:10:00,6A,5,1.0438,1.0433,1.0438,1.0437
2012-08-03 02:15:00,6A,5,1.0439,1.0435,1.0437,1.0438
2012-08-03 02:20:00,6A,5,1.0446,1.0439,1.0439,1.0446
2012-08-03 02:25:00,6A,5,1.045,1.0445,1.0447,1.0446
2012-08-03 02:30:00,6A,5,1.0448,1.0444,1.0447,1.0445
2012-08-03 02:35:00,6A,5,1.0447,1.0445,1.0447,1.0445
2012-08-03 02:40:00,6A,5,1.0446,1.0445,1.0446,1.0446
2012-08-03 02:45:00,6A,5,1.0444,1.0443,1.0444,1.0444
2012-08-03 02:50:00,6A,5,1.0445,1.0443,1.0444,1.0443
2012-08-03 02:55:00,6A,5,1.0448,1.0442,1.0444,1.0447
2012-08-03 03:00:00,6A,5,1.0452,1.0444,1.0447,1.0451
2012-08-03 03:05:00,6A,5,1.0457,1.0451,1.0451,1.0453
2012-08-03 03:10:00,6A,5,1.0456,1.0452,1.0454,1.0454
2012-08-03 03:15:00,6A,5,1.0462,1.0455,1.0455,1.0458
2012-08-03 03:20:00,6A,5,1.0466,1.0458,1.0459,1.0463
2012-08-03 03:25:00,6A,5,1.0468,1.0462,1.0464,1.0464
2012-08-03 03:30:00,6A,5,1.0467,1.0462,1.0464,1.0465
2012-08-03 03:35:00,6A,5,1.0469,1.0462,1.0465,1.0468
2012-08-03 03:40:00,6A,5,1.0468,1.0463,1.0468,1.0464
2012-08-03 03:45:00,6A,5,1.0465,1.0459,1.0464,1.046
2012-08-03 03:50:00,6A,5,1.0463,1.0457,1.0459,1.0457
2012-08-03 03:55:00,6A,5,1.0465,1.0456,1.0457,1.0463
2012-08-03 04:00:00,6A,5,1.0469,1.0463,1.0464,1.0468
2012-08-03 04:05:00,6A,5,1.0475,1.0467,1.0467,1.0472
2012-08-03 04:10:00,6A,5,1.0475,1.047,1.0472,1.0473
2012-08-03 04:15:00,6A,5,1.0478,1.0473,1.0473,1.0475
2012-08-03 04:20:00,6A,5,1.0478,1.0474,1.0476,1.0475
2012-08-03 04:25:00,6A,5,1.0476,1.047,1.0476,1.047
2012-08-03 04:30:00,6A,5,1.0471,1.0467,1.0471,1.0467
2012-08-03 04:35:00,6A,5,1.0472,1.0468,1.0468,1.0469
2012-08-03 04:40:00,6A,5,1.0471,1.0467,1.0469,1.0469
2012-08-03 04:45:00,6A,5,1.047,1.0464,1.0469,1.0466
2012-08-03 04:50:00,6A,5,1.0468,1.0462,1.0465,1.0468
2012-08-03 04:55:00,6A,5,1.0475,1.0468,1.0469,1.0472
2012-08-03 05:00:00,6A,5,1.0477,1.0473,1.0473,1.0473
2012-08-03 05:05:00,6A,5,1.0476,1.0471,1.0474,1.0472
2012-08-03 05:10:00,6A,5,1.0475,1.0471,1.0472,1.0474
2012-08-03 05:15:00,6A,5,1.0475,1.0471,1.0474,1.0474
2012-08-03 05:20:00,6A,5,1.0477,1.0473,1.0473,1.0477
2012-08-03 05:25:00,6A,5,1.0477,1.0472,1.0476,1.0475
2012-08-03 05:30:00,6A,5,1.0487,1.0475,1.0475,1.0485
2012-08-03 05:35:00,6A,5,1.0488,1.048,1.0484,1.0481
2012-08-03 05:40:00,6A,5,1.0486,1.0481,1.0481,1.0482
2012-08-03 05:45:00,6A,5,1.0484,1.0481,1.0482,1.0482
2012-08-03 05:50:00,6A,5,1.0487,1.0482,1.0483,1.0482
2012-08-03 05:55:00,6A,5,1.0483,1.0477,1.0482,1.0477
2012-08-03 06:00:00,6A,5,1.0479,1.0476,1.0476,1.0478
2012-08-03 06:05:00,6A,5,1.0482,1.0477,1.0478,1.0477
2012-08-03 06:10:00,6A,5,1.0482,1.0477,1.0477,1.0479
2012-08-03 06:15:00,6A,5,1.048,1.0475,1.0479,1.0475
2012-08-03 06:20:00,6A,5,1.0479,1.0473,1.0475,1.0477
2012-08-03 06:25:00,6A,5,1.0478,1.0475,1.0477,1.0478
2012-08-03 06:30:00,6A,5,1.0483,1.0474,1.0478,1.0481
2012-08-03 06:35:00,6A,5,1.0487,1.0476,1.0482,1.0478
2012-08-03 06:40:00,6A,5,1.0479,1.0477,1.0478,1.0478
2012-08-03 06:45:00,6A,5,1.0479,1.0476,1.0477,1.0478
2012-08-03 06:50:00,6A,5,1.0486,1.0478,1.0478,1.0486
2012-08-03 06:55:00,6A,5,1.0486,1.048,1.0486,1.0483
2012-08-03 07:00:00,6A,5,1.0487,1.0481,1.0483,1.0487
2012-08-03 07:05:00,6A,5,1.0491,1.0484,1.0487,1.0488
2012-08-03 07:10:00,6A,5,1.0488,1.0482,1.0488,1.0487
2012-08-03 07:15:00,6A,5,1.0489,1.0484,1.0486,1.0484
2012-08-03 07:20:00,6A,5,1.0484,1.0481,1.0484,1.0482
2012-08-03 07:25:00,6A,5,1.0483,1.048,1.0482,1.0481
2012-08-03 07:30:00,6A,5,1.0482,1.048,1.0481,1.0481
2012-08-03 07:35:00,6A,5,1.0482,1.0479,1.0481,1.0481
2012-08-03 07:40:00,6A,5,1.0483,1.048,1.0482,1.0481
2012-08-03 07:45:00,6A,5,1.0482,1.0478,1.0482,1.048
2012-08-03 07:50:00,6A,5,1.048,1.0474,1.048,1.0476
2012-08-03 07:55:00,6A,5,1.0478,1.0475,1.0476,1.0476
2012-08-03 08:00:00,6A,5,1.0479,1.0475,1.0477,1.0476
2012-08-03 08:05:00,6A,5,1.0477,1.0472,1.0476,1.0476
2012-08-03 08:10:00,6A,5,1.0478,1.0472,1.0475,1.0474
2012-08-03 08:15:00,6A,5,1.0474,1.047,1.0473,1.047
2012-08-03 08:20:00,6A,5,1.0475,1.0469,1.047,1.0475
2012-08-03 08:25:00,6A,5,1.0478,1.0473,1.0474,1.0473
2012-08-03 08:30:00,6A,5,1.048,1.0472,1.0473,1.0478
2012-08-03 08:35:00,6A,5,1.051,1.0457,1.048,1.0461
2012-08-03 08:40:00,6A,5,1.0475,1.0461,1.0461,1.0464
2012-08-03 08:45:00,6A,5,1.0478,1.0461,1.0463,1.0478
2012-08-03 08:50:00,6A,5,1.0481,1.0469,1.0478,1.0469
2012-08-03 08:55:00,6A,5,1.0475,1.0469,1.047,1.0472
2012-08-03 09:00:00,6A,5,1.0479,1.0471,1.0472,1.0478
2012-08-03 09:05:00,6A,5,1.048,1.0474,1.0479,1.0478
2012-08-03 09:10:00,6A,5,1.049,1.0478,1.0478,1.0487
2012-08-03 09:15:00,6A,5,1.0489,1.0482,1.0487,1.0482
2012-08-03 09:20:00,6A,5,1.0491,1.0481,1.0482,1.0488
2012-08-03 09:25:00,6A,5,1.0498,1.0483,1.0489,1.0494
2012-08-03 09:30:00,6A,5,1.0499,1.049,1.0494,1.049
2012-08-03 09:35:00,6A,5,1.0498,1.0489,1.049,1.0491
2012-08-03 09:40:00,6A,5,1.049,1.0486,1.049,1.0488
2012-08-03 09:45:00,6A,5,1.0499,1.0488,1.0488,1.0498
2012-08-03 09:50:00,6A,5,1.0508,1.0498,1.0498,1.0505
2012-08-03 09:55:00,6A,5,1.0511,1.0502,1.0505,1.0507
2012-08-03 10:00:00,6A,5,1.0508,1.0503,1.0507,1.0506
2012-08-03 10:05:00,6A,5,1.0513,1.0506,1.0506,1.0508
2012-08-03 10:10:00,6A,5,1.051,1.0502,1.0508,1.0504
2012-08-03 10:15:00,6A,5,1.0507,1.0503,1.0504,1.0505
2012-08-03 10:20:00,6A,5,1.0509,1.0505,1.0506,1.0508
2012-08-03 10:25:00,6A,5,1.0515,1.0506,1.0508,1.0514
2012-08-03 10:30:00,6A,5,1.0518,1.0512,1.0514,1.0516
2012-08-03 10:35:00,6A,5,1.0519,1.051,1.0516,1.0511
2012-08-03 10:40:00,6A,5,1.0512,1.0507,1.0511,1.051
2012-08-03 10:45:00,6A,5,1.0513,1.0509,1.051,1.0511
2012-08-03 10:50:00,6A,5,1.0511,1.0508,1.051,1.0508
2012-08-03 10:55:00,6A,5,1.0511,1.0508,1.0508,1.051
2012-08-03 11:00:00,6A,5,1.0516,1.0509,1.0509,1.0513
2012-08-03 11:05:00,6A,5,1.0516,1.0509,1.0513,1.0514
2012-08-03 11:10:00,6A,5,1.0518,1.0512,1.0515,1.0517
2012-08-03 11:15:00,6A,5,1.0526,1.0516,1.0516,1.0525
2012-08-03 11:20:00,6A,5,1.0529,1.0524,1.0524,1.0526
2012-08-03 11:25:00,6A,5,1.0528,1.0525,1.0526,1.0526
2012-08-03 11:30:00,6A,5,1.0525,1.052,1.0525,1.0521
2012-08-03 11:35:00,6A,5,1.0523,1.052,1.052,1.0523
2012-08-03 11:40:00,6A,5,1.0528,1.0523,1.0523,1.0527
2012-08-03 11:45:00,6A,5,1.0528,1.0526,1.0526,1.0527
2012-08-03 11:50:00,6A,5,1.0528,1.0519,1.0526,1.052
2012-08-03 11:55:00,6A,5,1.0524,1.0517,1.0519,1.0522
2012-08-03 12:00:00,6A,5,1.0531,1.0522,1.0522,1.0525
2012-08-03 12:05:00,6A,5,1.0528,1.0523,1.0525,1.0524
2012-08-03 12:10:00,6A,5,1.0525,1.0522,1.0524,1.0523
2012-08-03 12:15:00,6A,5,1.0523,1.0518,1.0523,1.0519
2012-08-03 12:20:00,6A,5,1.0521,1.0519,1.052,1.052
2012-08-03 12:25:00,6A,5,1.0526,1.0518,1.052,1.0526
2012-08-03 12:30:00,6A,5,1.0525,1.0521,1.0525,1.0521
2012-08-03 12:35:00,6A,5,1.052,1.0517,1.052,1.0517
2012-08-03 12:40:00,6A,5,1.0518,1.0515,1.0517,1.0517
2012-08-03 12:45:00,6A,5,1.0522,1.0516,1.0517,1.052
2012-08-03 12:50:00,6A,5,1.052,1.0516,1.052,1.0516
2012-08-03 12:55:00,6A,5,1.0518,1.0515,1.0515,1.0515
2012-08-03 13:00:00,6A,5,1.0517,1.0515,1.0516,1.0515
2012-08-03 13:05:00,6A,5,1.0518,1.0513,1.0515,1.0514
2012-08-03 13:10:00,6A,5,1.0515,1.0515,1.0515,1.0515
2012-08-03 13:15:00,6A,5,1.0522,1.0516,1.0516,1.0519
2012-08-03 13:20:00,6A,5,1.0519,1.0517,1.0518,1.0518
2012-08-03 13:25:00,6A,5,1.0517,1.0515,1.0517,1.0515
2012-08-03 13:30:00,6A,5,1.0517,1.0514,1.0515,1.0516
2012-08-03 13:35:00,6A,5,1.0517,1.0512,1.0517,1.0513
2012-08-03 13:40:00,6A,5,1.0514,1.0511,1.0513,1.0514
2012-08-03 13:45:00,6A,5,1.0514,1.0513,1.0514,1.0513
2012-08-03 13:50:00,6A,5,1.0512,1.0511,1.0512,1.0511
2012-08-03 13:55:00,6A,5,1.0512,1.0511,1.0512,1.0511
2012-08-03 14:00:00,6A,5,1.0515,1.0512,1.0512,1.0514
2012-08-03 14:05:00,6A,5,1.0515,1.0513,1.0514,1.0515
2012-08-03 14:10:00,6A,5,1.0515,1.0514,1.0515,1.0515
2012-08-03 14:15:00,6A,5,1.0517,1.0515,1.0516,1.0515
2012-08-03 14:20:00,6A,5,1.0518,1.0515,1.0516,1.0515
2012-08-03 14:25:00,6A,5,1.0519,1.0515,1.0515,1.0518
2012-08-03 14:30:00,6A,5,1.0518,1.0516,1.0518,1.0517
2012-08-03 14:35:00,6A,5,1.052,1.0516,1.0517,1.0517
2012-08-03 14:40:00,6A,5,1.0518,1.0516,1.0517,1.0517
2012-08-03 14:45:00,6A,5,1.052,1.0516,1.0517,1.052
2012-08-03 14:50:00,6A,5,1.052,1.0516,1.052,1.0518
2012-08-03 14:55:00,6A,5,1.0519,1.0517,1.0518,1.0519
2012-08-03 15:00:00,6A,5,1.0519,1.0513,1.0519,1.0514
2012-08-03 15:05:00,6A,5,1.0517,1.0513,1.0514,1.0517
2012-08-03 15:10:00,6A,5,1.0517,1.0515,1.0517,1.0517
2012-08-03 15:15:00,6A,5,1.0518,1.0515,1.0516,1.0516
2012-08-03 15:20:00,6A,5,1.0516,1.0514,1.0516,1.0514
2012-08-03 15:25:00,6A,5,1.0516,1.0515,1.0515,1.0515
2012-08-03 15:30:00,6A,5,1.0515,1.0513,1.0515,1.0514
2012-08-03 15:35:00,6A,5,1.0514,1.0511,1.0513,1.0512
2012-08-03 15:40:00,6A,5,1.0511,1.0509,1.0511,1.051
2012-08-03 15:45:00,6A,5,1.0512,1.051,1.0511,1.0512
2012-08-03 15:50:00,6A,5,1.0522,1.0512,1.0513,1.052
2012-08-03 15:55:00,6A,5,1.0521,1.0516,1.0521,1.0518
2012-08-03 16:00:00,6A,5,1.052,1.0516,1.0517,1.0519
2012-08-03 16:05:00,6A,5,1.0523,1.0518,1.0519,1.0522
2012-08-03 16:10:00,6A,5,1.0526,1.0523,1.0523,1.0524
2012-08-03 16:15:00,6A,5,1.0524,1.0521,1.0523,1.0522
2012-08-03 16:20:00,6A,5,1.0522,1.052,1.0521,1.0521
2012-08-03 16:25:00,6A,5,1.0521,1.0517,1.052,1.0517
2012-08-03 16:30:00,6A,5,1.0518,1.0515,1.0516,1.0518
2012-08-03 16:35:00,6A,5,1.0524,1.0517,1.0517,1.0523
2012-08-03 16:40:00,6A,5,1.052,1.0518,1.052,1.0519
2012-08-03 16:45:00,6A,5,1.052,1.0519,1.052,1.0519
2012-08-03 16:50:00,6A,5,1.0521,1.0518,1.0518,1.0521
2012-08-03 16:55:00,6A,5,1.0526,1.0519,1.0523,1.0525
2012-08-06 00:05:00,6A,5,1.0524,1.0521,1.0521,1.0523
2012-08-06 00:10:00,6A,5,1.0525,1.0524,1.0524,1.0524
2012-08-06 00:15:00,6A,5,1.0525,1.0522,1.0525,1.0523
2012-08-06 00:20:00,6A,5,1.0526,1.0524,1.0524,1.0525
2012-08-06 00:25:00,6A,5,1.0527,1.0525,1.0525,1.0527
2012-08-06 00:35:00,6A,5,1.0527,1.0526,1.0526,1.0526
2012-08-06 00:40:00,6A,5,1.0527,1.0525,1.0526,1.0527
2012-08-06 00:45:00,6A,5,1.0529,1.0528,1.0528,1.0528
2012-08-06 00:50:00,6A,5,1.0528,1.0527,1.0528,1.0527
2012-08-06 00:55:00,6A,5,1.0529,1.0527,1.0527,1.0529
2012-08-06 01:00:00,6A,5,1.053,1.0528,1.053,1.0529
2012-08-06 01:05:00,6A,5,1.0529,1.0527,1.0528,1.0528
2012-08-06 01:10:00,6A,5,1.0529,1.0526,1.0529,1.0529
2012-08-06 01:15:00,6A,5,1.053,1.0528,1.0529,1.0529
2012-08-06 01:20:00,6A,5,1.053,1.0528,1.053,1.0528
2012-08-06 01:25:00,6A,5,1.0529,1.0527,1.0528,1.0529
2012-08-06 01:30:00,6A,5,1.0531,1.0529,1.053,1.0529
2012-08-06 01:35:00,6A,5,1.053,1.0529,1.0529,1.0529
2012-08-06 01:40:00,6A,5,1.053,1.0528,1.0529,1.0528
2012-08-06 01:45:00,6A,5,1.0529,1.0527,1.0527,1.0527
2012-08-06 01:50:00,6A,5,1.0528,1.0521,1.0528,1.0525
2012-08-06 01:55:00,6A,5,1.0528,1.0523,1.0524,1.0527
2012-08-06 02:00:00,6A,5,1.0527,1.0522,1.0527,1.0523
2012-08-06 02:05:00,6A,5,1.053,1.0523,1.0523,1.0528
2012-08-06 02:10:00,6A,5,1.0529,1.0525,1.0528,1.0525
2012-08-06 02:15:00,6A,5,1.0529,1.0525,1.0525,1.0529
2012-08-06 02:20:00,6A,5,1.0528,1.0526,1.0528,1.0527
2012-08-06 02:25:00,6A,5,1.0529,1.0526,1.0527,1.0527
2012-08-06 02:30:00,6A,5,1.0526,1.0524,1.0526,1.0525
2012-08-06 02:35:00,6A,5,1.0527,1.0524,1.0524,1.0527
2012-08-06 02:40:00,6A,5,1.0527,1.0525,1.0526,1.0525
2012-08-06 02:45:00,6A,5,1.0525,1.0523,1.0525,1.0525
2012-08-06 02:50:00,6A,5,1.0527,1.0524,1.0525,1.0526
2012-08-06 02:55:00,6A,5,1.0526,1.0522,1.0526,1.0522
2012-08-06 03:00:00,6A,5,1.0523,1.0521,1.0523,1.0523
2012-08-06 03:05:00,6A,5,1.0522,1.0516,1.0522,1.0517
2012-08-06 03:10:00,6A,5,1.0521,1.0516,1.0517,1.0521
2012-08-06 03:15:00,6A,5,1.0523,1.0519,1.0521,1.0522
2012-08-06 03:20:00,6A,5,1.0523,1.0514,1.0522,1.0514
2012-08-06 03:25:00,6A,5,1.0518,1.0513,1.0515,1.0515
2012-08-06 03:30:00,6A,5,1.0516,1.0514,1.0515,1.0515
2012-08-06 03:35:00,6A,5,1.0516,1.0509,1.0515,1.0511
2012-08-06 03:40:00,6A,5,1.0511,1.0501,1.051,1.0504
2012-08-06 03:45:00,6A,5,1.0508,1.0503,1.0504,1.0507
2012-08-06 03:50:00,6A,5,1.051,1.0506,1.0507,1.0508
2012-08-06 03:55:00,6A,5,1.051,1.0508,1.0509,1.0509
2012-08-06 04:00:00,6A,5,1.0508,1.0505,1.0508,1.0507
2012-08-06 04:05:00,6A,5,1.0508,1.0503,1.0506,1.0505
2012-08-06 04:10:00,6A,5,1.0507,1.0504,1.0504,1.0506
2012-08-06 04:15:00,6A,5,1.0507,1.0499,1.0506,1.05
2012-08-06 04:20:00,6A,5,1.0501,1.0496,1.05,1.0497
2012-08-06 04:25:00,6A,5,1.0501,1.0496,1.0498,1.05
2012-08-06 04:30:00,6A,5,1.0509,1.05,1.0501,1.0509
2012-08-06 04:35:00,6A,5,1.051,1.0509,1.0509,1.0509
2012-08-06 04:40:00,6A,5,1.0514,1.0506,1.0509,1.0514
2012-08-06 04:45:00,6A,5,1.0516,1.0513,1.0514,1.0514
2012-08-06 04:50:00,6A,5,1.0517,1.0514,1.0514,1.0516
2012-08-06 04:55:00,6A,5,1.0518,1.0515,1.0517,1.0517
2012-08-06 05:00:00,6A,5,1.0517,1.0512,1.0517,1.0512
2012-08-06 05:05:00,6A,5,1.0516,1.0513,1.0513,1.0515
2012-08-06 05:10:00,6A,5,1.0516,1.051,1.0515,1.051
2012-08-06 05:15:00,6A,5,1.0515,1.0507,1.0511,1.0508
2012-08-06 05:20:00,6A,5,1.051,1.0508,1.0509,1.0508
2012-08-06 05:25:00,6A,5,1.0511,1.0505,1.0509,1.0505
2012-08-06 05:30:00,6A,5,1.0505,1.0502,1.0505,1.0502
2012-08-06 05:35:00,6A,5,1.0505,1.0501,1.0503,1.0504
2012-08-06 05:40:00,6A,5,1.0504,1.0502,1.0504,1.0503
2012-08-06 05:45:00,6A,5,1.0503,1.0499,1.0503,1.0499
2012-08-06 05:50:00,6A,5,1.0502,1.0499,1.0499,1.0502
2012-08-06 05:55:00,6A,5,1.0503,1.0501,1.0502,1.0503
2012-08-06 06:00:00,6A,5,1.0506,1.0503,1.0503,1.0505
2012-08-06 06:05:00,6A,5,1.0507,1.0503,1.0505,1.0506
2012-08-06 06:10:00,6A,5,1.0507,1.0505,1.0507,1.0506
2012-08-06 06:15:00,6A,5,1.0508,1.0503,1.0506,1.0506
2012-08-06 06:20:00,6A,5,1.0511,1.0507,1.0507,1.051
2012-08-06 06:25:00,6A,5,1.0512,1.0508,1.051,1.0512
2012-08-06 06:30:00,6A,5,1.0513,1.0506,1.0512,1.0506
2012-08-06 06:35:00,6A,5,1.0509,1.0506,1.0507,1.0509
2012-08-06 06:40:00,6A,5,1.0509,1.0506,1.0509,1.0507
2012-08-06 06:45:00,6A,5,1.0507,1.0505,1.0507,1.0506
2012-08-06 06:50:00,6A,5,1.0509,1.0506,1.0507,1.0508
2012-08-06 06:55:00,6A,5,1.0509,1.0506,1.0509,1.0507
2012-08-06 07:00:00,6A,5,1.0509,1.0506,1.0507,1.0507
2012-08-06 07:05:00,6A,5,1.0509,1.0506,1.0507,1.0509
2012-08-06 07:10:00,6A,5,1.051,1.0509,1.0509,1.051
2012-08-06 07:15:00,6A,5,1.0511,1.0508,1.051,1.0511
2012-08-06 07:20:00,6A,5,1.0512,1.0509,1.051,1.0509
2012-08-06 07:25:00,6A,5,1.0511,1.0505,1.0509,1.0508
2012-08-06 07:30:00,6A,5,1.0513,1.0508,1.0508,1.0512
2012-08-06 07:35:00,6A,5,1.0513,1.051,1.0511,1.0512
2012-08-06 07:40:00,6A,5,1.0515,1.0511,1.0512,1.0514
2012-08-06 07:45:00,6A,5,1.0516,1.0513,1.0515,1.0515
2012-08-06 07:50:00,6A,5,1.0516,1.0513,1.0514,1.0516
2012-08-06 07:55:00,6A,5,1.0522,1.0515,1.0516,1.0521
2012-08-06 08:00:00,6A,5,1.0521,1.0515,1.052,1.0517
2012-08-06 08:05:00,6A,5,1.0519,1.0514,1.0517,1.0517
2012-08-06 08:10:00,6A,5,1.0517,1.0512,1.0517,1.0512
2012-08-06 08:15:00,6A,5,1.0516,1.0511,1.0513,1.0515
2012-08-06 08:20:00,6A,5,1.0518,1.0514,1.0515,1.0515
2012-08-06 08:25:00,6A,5,1.0516,1.0513,1.0515,1.0514
2012-08-06 08:30:00,6A,5,1.0516,1.0512,1.0513,1.0514
2012-08-06 08:35:00,6A,5,1.0515,1.0512,1.0514,1.0513
2012-08-06 08:40:00,6A,5,1.0517,1.0511,1.0512,1.0514
2012-08-06 08:45:00,6A,5,1.0513,1.0508,1.0513,1.0509
2012-08-06 08:50:00,6A,5,1.0508,1.0503,1.0508,1.0503
2012-08-06 08:55:00,6A,5,1.0509,1.0503,1.0503,1.0508
2012-08-06 09:00:00,6A,5,1.0511,1.0506,1.0507,1.051
2012-08-06 09:05:00,6A,5,1.051,1.0503,1.051,1.0504
2012-08-06 09:10:00,6A,5,1.0509,1.0504,1.0504,1.0509
2012-08-06 09:15:00,6A,5,1.0509,1.0506,1.0509,1.0506
2012-08-06 09:20:00,6A,5,1.0509,1.0505,1.0506,1.0508
2012-08-06 09:25:00,6A,5,1.0511,1.0508,1.0508,1.0509
2012-08-06 09:30:00,6A,5,1.051,1.0507,1.0509,1.0508
2012-08-06 09:35:00,6A,5,1.0508,1.0502,1.0508,1.0507
2012-08-06 09:40:00,6A,5,1.0517,1.0507,1.0508,1.0517
2012-08-06 09:45:00,6A,5,1.0521,1.0514,1.0517,1.052
2012-08-06 09:50:00,6A,5,1.0525,1.0519,1.052,1.0525
2012-08-06 09:55:00,6A,5,1.0527,1.0523,1.0525,1.0524
2012-08-06 10:00:00,6A,5,1.0524,1.0522,1.0524,1.0524
2012-08-06 10:05:00,6A,5,1.0528,1.0524,1.0524,1.0528
2012-08-06 10:10:00,6A,5,1.0528,1.0523,1.0528,1.0526
2012-08-06 10:15:00,6A,5,1.0527,1.0522,1.0526,1.0522
2012-08-06 10:20:00,6A,5,1.0525,1.0519,1.0523,1.0524
2012-08-06 10:25:00,6A,5,1.0527,1.0522,1.0525,1.0523
2012-08-06 10:30:00,6A,5,1.0528,1.0522,1.0522,1.0528
2012-08-06 10:35:00,6A,5,1.0536,1.0528,1.0528,1.0531
2012-08-06 10:40:00,6A,5,1.0537,1.053,1.0531,1.053
2012-08-06 10:45:00,6A,5,1.0537,1.0528,1.0529,1.0533
2012-08-06 10:50:00,6A,5,1.0533,1.0529,1.0533,1.053
2012-08-06 10:55:00,6A,5,1.0535,1.053,1.053,1.0532
2012-08-06 11:00:00,6A,5,1.0542,1.053,1.0532,1.0541
2012-08-06 11:05:00,6A,5,1.0549,1.054,1.0542,1.0547
2012-08-06 11:10:00,6A,5,1.0549,1.0544,1.0548,1.0544
2012-08-06 11:15:00,6A,5,1.0545,1.054,1.0545,1.0543
2012-08-06 11:20:00,6A,5,1.0548,1.054,1.0544,1.0547
2012-08-06 11:25:00,6A,5,1.0548,1.0545,1.0547,1.0548
2012-08-06 11:30:00,6A,5,1.0552,1.0546,1.0548,1.0546
2012-08-06 11:35:00,6A,5,1.055,1.0544,1.0545,1.0548
2012-08-06 11:40:00,6A,5,1.0552,1.0548,1.0548,1.0548
2012-08-06 11:45:00,6A,5,1.0549,1.0547,1.0549,1.0548
2012-08-06 11:50:00,6A,5,1.0549,1.0545,1.0548,1.0546
2012-08-06 11:55:00,6A,5,1.0547,1.0545,1.0546,1.0547
2012-08-06 12:00:00,6A,5,1.0551,1.0547,1.0547,1.055
2012-08-06 12:05:00,6A,5,1.055,1.054,1.055,1.0543
2012-08-06 12:10:00,6A,5,1.0545,1.0541,1.0544,1.0542
2012-08-06 12:15:00,6A,5,1.0544,1.0542,1.0542,1.0543
2012-08-06 12:20:00,6A,5,1.0544,1.0543,1.0544,1.0544
2012-08-06 12:25:00,6A,5,1.0545,1.0543,1.0544,1.0543
